date_google,rating_democrats,rating_republicans
2024-08-18T01:31:35,1.0,0.0
2024-08-17T16:27:27,0.0,0.0
2024-08-19T23:16:41,0.0,-1.0
2024-08-18T16:23:44,2.0,1.0
2024-08-18T04:14:18,5.0,0.0
2024-08-18T04:06:41,1.0,0.0
2024-08-18T12:32:15.478000,2.0,0.0
2024-08-18T03:39:53,2.0,-2.0
2024-08-19T15:52:17,-1.0,0.0
2024-08-19T23:15:49,2.0,-2.0
2024-08-19T09:01:00,1.0,0.0
2024-08-19T00:00:00,4.0,0.0
2024-08-20T01:43:16.724000,1.0,-1.0
2024-10-16T18:20:34,1.0,0.0
2024-11-05T16:07:43,1.0,0.0
2024-08-22T14:19:27,0.0,0.0
2024-08-20T02:24:15,1.0,-2.0
,4.0,-3.0
2024-08-19T12:19:04,3.0,-2.0
2024-08-19T20:10:17,4.0,0.0
