date_google,rating_democrats,rating_republicans
2024-10-10T05:25:00,0.0,1.0
,0.0,0.0
2024-10-10T00:04:12,-1.0,0.0
2024-10-28T20:27:24,2.0,1.0
2024-10-09T08:32:57,2.0,-1.0
2024-11-01T20:18:39,0.0,0.0
2024-10-09T15:10:12,0.0,0.0
2024-10-09T17:50:04.606000,-1.0,1.0
2024-10-15T14:25:12,0.0,0.0
2024-10-09T23:25:04,0.0,0.0
2024-10-09T16:59:59,0.0,0.0
2024-08-21T09:21:32,1.0,0.0
2024-10-09T17:51:27,0.0,0.0
2024-10-10T14:34:06,2.0,0.0
2024-10-09T10:04:41,0.0,0.0
2024-10-10T21:04:05,0.0,0.0
2024-10-09T21:12:38,0.0,0.0
2024-10-09T10:00:00,0.0,0.0
2024-10-10T16:50:27,2.0,-1.0
,2.0,-1.0
2024-10-11T00:45:00,0.0,0.0
2024-10-10T12:53:16,0.0,0.0
2024-10-24T16:07:16,1.0,-1.0
2024-10-10T15:38:17,0.0,0.0
2024-10-08T19:15:00,0.0,0.0
,0.0,0.0
2024-10-15T16:28:44,0.0,0.0
2024-10-22T13:03:34,0.0,0.0
2024-10-11T00:08:03,0.0,0.0
2024-10-11T04:05:29,1.0,0.0
2024-10-11T05:41:42,4.0,-2.0
