date_google,rating_democrats,rating_republicans
,-3.0,4.0
2024-11-06T10:19:17.518000,0.0,2.0
2024-09-27T21:17:00,0.0,0.0
2024-09-27T18:14:43,2.0,0.0
2024-09-30T12:20:04,1.0,-1.0
2024-09-30T04:08:50.199000,1.0,-1.0
2024-09-29T02:13:39.082000,1.0,-1.0
2024-09-29T01:04:17,1.0,2.0
2024-11-18T02:04:35,1.0,0.0
2024-09-30T08:41:12,-1.0,3.0
,1.0,0.0
2024-10-01T09:55:00,0.0,2.0
,2.0,-1.0
2024-09-30T09:43:10,2.0,-1.0
,1.0,0.0
2024-09-29T04:30:00,0.0,0.0
2024-09-30T03:10:12,0.0,0.0
2024-09-29T10:00:50.710000,0.0,0.0
2024-09-29T23:24:24,0.0,0.0
,4.0,-2.0
2024-09-28T15:52:33,1.0,-1.0
2024-09-28T13:00:00.001000,3.0,-1.0
2024-09-29T11:42:49,-1.0,1.0
2024-09-28T11:00:00,0.0,0.0
,2.0,-2.0
2024-09-29T14:49:50,1.0,0.0
2024-09-29T18:39:36,1.0,0.0
2024-09-29T15:07:03,4.0,-1.0
,2.0,0.0
