date_google,rating_democrats,rating_republicans
2024-11-06T09:49:25.941000,3.0,-1.0
2024-07-25T04:10:12,-1.0,1.0
,1.0,0.0
2024-07-24T16:35:53,1.0,-1.0
2024-07-29T15:21:20,4.0,0.0
2024-07-24T16:34:00,5.0,-4.0
,3.0,0.0
2024-08-07T15:31:00,5.0,-3.0
2024-07-29T12:01:28,5.0,0.0
,2.0,0.0
2024-07-25T17:29:51,3.0,-3.0
2024-07-26T08:42:00,1.0,0.0
,1.0,0.0
2024-07-26T09:00:00,2.0,0.0
2024-07-29T19:42:11,1.0,0.0
,0.5,-0.5
2024-11-22T11:51:41,2.0,-1.0
2024-07-26T14:43:37,5.0,-4.0
2024-07-26T23:57:31,4.0,0.0
,-1.0,0.0
2024-07-27T09:00:21,4.0,-1.0
2024-07-28T04:23:06.097000,-2.0,1.0
,4.0,-3.0
