date_google,rating_democrats,rating_republicans
,0.0,0.0
2024-08-26T23:55:42,-1.0,1.0
2024-08-26T10:00:00,3.0,-2.0
,4.0,-4.0
,0.0,0.0
2024-08-25T04:01:04,0.0,0.0
,5.0,-4.0
2024-08-26T15:12:00,3.0,-1.0
2024-09-13T13:26:30,0.0,0.0
2024-08-27T10:00:14,0.0,0.0
2024-09-25T11:30:47,0.0,0.0
2024-08-28T02:49:37.973000,-2.0,2.0
,4.0,-3.0
2024-08-28T17:43:03,0.0,0.0
2024-08-28T07:36:59,1.0,-1.0
2024-08-28T19:45:40,1.0,-0.5
,0.0,0.0
,-1.0,1.0
2024-08-28T10:15:10,0.0,0.0
2024-08-27T16:26:41,-2.0,3.0
2024-08-28T22:52:17,2.0,-2.0
,2.0,-4.0
