date_google,rating_democrats,rating_republicans
2024-11-15T15:07:45,0.0,0.0
2024-06-28T11:28:27,0.0,0.0
2024-06-02T15:00:28,3.0,-2.0
,1.0,-1.0
2024-06-02T19:38:13,1.0,-2.0
2024-06-04T12:13:54,1.0,0.0
2024-06-03T09:48:47,4.0,-3.0
2024-06-01T17:34:45,-2.0,4.0
2024-06-03T01:16:43,0.0,0.0
2024-06-24T19:01:09.757000,1.0,0.0
2024-06-02T11:19:00,0.0,0.0
,-1.0,2.0
2024-06-05T22:30:03.592000,1.0,0.0
,1.0,0.0
2024-11-05T21:06:16,0.0,0.0
2024-06-03T08:57:42,0.0,0.0
2024-06-03T23:50:02,0.0,0.0
2024-06-03T03:57:07.847000,3.0,0.0
2024-06-03T14:05:23,5.0,-3.0
2024-06-03T21:56:55,1.0,-1.0
2024-06-03T09:00:00,2.0,-2.0
2024-06-03T18:30:52,-1.0,2.0
2024-06-04T01:16:36,2.0,-1.0
