date_google,rating_democrats,rating_republicans
2024-11-06T13:02:54,0.0,0.0
2024-03-22T11:47:31,1.0,-1.0
2024-03-22T13:59:51,2.0,-3.0
2024-03-22T09:35:40,0.0,0.0
2024-03-22T10:00:28,0.0,0.0
2024-03-22T16:46:48,1.0,0.0
2024-03-23T12:09:31,3.0,-2.0
2024-03-22T20:19:16,4.0,-2.0
2024-03-23T12:51:29,0.0,0.0
,4.0,2.0
2024-11-04T15:11:03,0.0,0.0
2024-03-22T23:30:41,4.0,-3.0
,4.0,-2.0
2024-03-25T00:43:44,0.0,0.0
2024-03-23T10:01:54,-3.0,2.0
2024-03-23T12:46:59,0.0,0.0
2024-03-23T05:00:41,0.0,0.0
2024-03-23T09:00:04,0.0,1.0
2024-11-07T12:37:35,2.0,-1.0
,1.0,0.0
,2.0,-4.0
2024-03-28T17:25:18,2.0,-1.0
2024-03-24T09:01:48,-1.0,2.0
2024-03-23T12:09:31,3.0,-2.0
2024-03-23T12:51:29,0.0,0.0
2024-03-24T14:16:31,4.0,-3.0
2024-03-24T22:45:11,2.0,-2.0
2024-03-24T06:00:00,2.0,0.0
2024-03-25T00:43:44,0.0,0.0
2024-03-25T16:52:42,1.0,0.0
2024-03-25T23:11:47,2.0,-1.0
2024-04-08T18:55:59,2.0,0.0
,0.0,0.0
2024-03-23T12:46:59,0.0,0.0
2024-07-18T19:05:21,1.0,-1.0
,3.0,-3.0
2024-03-25T21:25:12,0.0,0.0
,0.0,0.0
,2.0,0.0
2024-03-26T09:33:39,0.0,0.0
2024-03-25T07:38:45,3.0,-2.0
