date_google,rating_democrats,rating_republicans
2024-05-05T10:00:38.302000,0.0,0.0
2024-05-05T20:54:15,-1.0,2.0
2024-05-07T04:31:07.159000,1.0,0.0
,-1.0,-2.0
,-2.0,-3.0
,2.0,-2.0
,0.0,0.0
2024-05-06T09:02:26,2.0,-1.0
2024-06-04T16:34:40,3.0,0.0
2024-05-06T19:53:44,2.0,-2.0
2024-05-06T14:13:50,2.0,-2.0
2024-05-06T05:33:37,0.0,0.0
2024-05-06T09:33:42.021000,-2.0,2.0
2024-05-06T20:10:11,2.0,0.0
2024-05-07T02:50:11.159000,-1.0,1.0
2024-05-06T11:03:53,0.0,0.0
2024-05-06T10:00:22.459000,4.0,-3.0
2024-05-07T10:26:51,0.0,0.0
2024-05-07T10:00:00,-3.0,3.0
2024-05-07T13:22:04.511000,0.0,0.0
2024-05-06T08:30:22,1.0,0.0
,1.0,0.0
2024-05-07T13:50:29,0.0,0.0
