date_google,rating_democrats,rating_republicans
2024-07-09T13:37:35,2.0,-1.0
2024-05-08T20:07:38,-2.0,3.0
2024-05-08T20:36:12,-1.0,0.0
2024-05-07T03:50:23,2.0,-1.0
2024-05-09T11:26:20,-1.0,2.0
,0.0,0.0
2024-05-08T17:31:20,2.0,-1.0
2024-05-08T10:12:37,3.0,-2.0
2024-09-17T19:50:55.259000,0.0,0.0
2024-05-08T11:04:29,2.0,0.0
2024-11-05T23:17:54,0.0,0.0
2024-11-05T20:26:20.746000,0.0,0.0
2024-11-07T19:31:29,0.0,0.0
,-1.0,0.0
2024-08-27T20:28:48,0.0,0.0
2024-05-09T07:25:07,3.0,-1.0
2024-05-10T10:05:30,0.0,0.0
2024-05-09T19:36:58,4.0,-4.0
2024-05-09T09:39:14.283000,0.0,0.0
2024-05-08T13:50:30,1.0,-1.0
2024-05-10T04:00:10.944000,1.0,0.0
2024-05-09T11:17:22.222000,3.0,-2.0
2024-05-09T18:32:57,-3.0,2.0
