date_google,rating_democrats,rating_republicans
2024-06-11T13:05:03,0.0,0.0
2024-05-22T09:00:57,2.0,-1.0
2024-05-22T09:02:06.183000,2.0,-2.0
,4.0,-2.0
2024-05-22T04:15:16,1.0,-1.0
2024-05-22T18:14:20,0.0,0.0
2024-05-22T13:38:14,2.0,-2.0
2024-05-22T23:40:05,2.0,-2.0
2024-05-22T22:37:56.686000,-1.0,2.0
2024-05-21T16:45:44,-1.0,1.0
2024-05-22T11:13:19.310000,1.0,0.0
2024-05-22T17:53:33,0.0,0.5
2024-05-23T15:15:39,3.0,0.0
2024-05-22T01:39:46,0.0,1.0
2024-05-22T09:00:00,1.0,-2.0
2024-06-20T11:26:49,1.0,-1.0
2024-05-22T09:15:20,-1.0,2.0
2024-05-22T21:12:45.709000,-1.0,2.0
2024-05-23T13:29:01,3.0,-2.0
2024-05-26T17:23:32,0.0,0.0
2024-05-24T05:13:50,2.0,0.0
,2.0,-1.0
,1.0,0.0
