date_google,rating_democrats,rating_republicans
2024-01-16T04:21:40,0.0,0.0
,0.0,0.0
2024-01-24T03:21:12,0.0,2.0
2024-01-15T21:59:18,0.0,-1.0
2024-01-16T16:20:49,-2.0,4.0
2024-01-16T05:19:24,-3.0,4.0
,-1.0,2.0
2024-01-15T03:09:00,0.0,0.0
2024-01-15T15:25:26,0.0,0.0
,-2.0,3.0
2024-01-15T07:52:23,0.0,1.0
,1.0,-1.0
,0.0,0.0
2024-01-15T21:11:17,0.0,0.0
2024-01-15T05:05:34,4.0,2.0
2024-05-07T21:40:48,0.0,0.0
2024-01-16T10:24:14,0.0,2.0
2024-03-09T00:06:53,2.0,-4.0
2024-01-11T09:12:38,4.0,-3.0
,0.0,0.0
2024-01-15T21:30:05,3.0,-3.0
2024-01-15T23:28:54,0.0,1.0
,0.0,0.0
,0.0,0.0
,-2.0,-2.0
2024-01-15T14:46:33,-1.0,1.0
,2.0,-2.0
,3.0,-2.0
,0.0,0.0
2024-11-18T02:04:35,1.0,0.0
2024-01-14T10:00:25,1.0,-2.0
,0.0,0.0
2024-10-31T18:58:39,0.0,0.0
2024-10-31T18:58:39,0.0,0.0
,0.0,0.0
2024-01-16T20:22:00,0.0,0.0
2024-01-15T07:39:26,2.0,-2.0
,1.0,2.0
2024-01-15T18:56:15,0.0,2.0
2024-01-15T10:21:08,0.0,0.0
2024-01-23T17:23:56,0.0,0.0
2024-01-24T07:33:37,-3.0,4.0
,0.0,2.0
2024-01-15T11:00:00,0.0,0.0
2024-01-16T02:45:06,1.0,0.0
2024-03-13T17:07:21,3.0,-2.0
2024-01-16T16:20:49,-2.0,4.0
2024-01-24T03:21:12,0.0,2.0
2024-01-16T04:25:06,-1.0,2.0
2024-01-16T16:20:49,-1.0,4.0
,2.0,0.0
,-3.0,4.0
2024-01-15T21:59:18,2.0,-1.0
2024-01-16T05:19:24,-3.0,4.0
,0.0,2.0
2024-01-15T15:25:26,0.0,0.0
2024-01-16T12:15:45,-2.0,-3.0
,0.0,0.0
,0.0,0.0
2024-01-17T15:11:08,1.0,0.0
,-2.0,2.0
2024-01-16T05:06:32,1.0,0.0
2024-01-16T10:59:39,0.0,0.0
2024-05-07T21:40:48,0.0,0.0
2024-01-16T10:24:14,-1.0,3.0
2024-03-09T00:06:53,4.0,-4.0
