date_google,rating_democrats,rating_republicans
2024-08-09T00:35:02.269718,0.0,0.0
2024-08-11T09:14:29,4.0,-3.0
2024-10-11T12:19:35,0.0,0.0
,2.0,-1.0
2024-08-09T16:49:13,3.0,-2.0
,1.0,0.0
2024-08-12T14:56:15,1.0,1.0
2024-08-09T22:30:44,-1.0,1.0
2024-08-11T13:08:01,-1.0,1.0
2024-08-11T08:15:30.427000,1.0,0.0
2024-08-14T16:11:17,4.0,-2.0
2024-08-11T12:50:34,1.0,-1.0
,-3.0,1.0
2024-08-11T00:53:52.688000,2.0,0.0
2024-08-11T03:05:39.755000,4.0,-2.0
2024-08-12T14:18:00,2.0,0.0
2024-08-12T04:00:53.018000,0.0,0.0
2024-11-06T00:35:05,4.0,-4.0
2024-08-12T14:00:00,2.0,0.0
2024-11-07T12:37:49,4.0,-4.0
