date_google,rating_democrats,rating_republicans
2024-09-05T17:29:02,1.0,-1.0
2024-10-31T08:37:29,-3.0,2.0
2024-09-11T13:25:22,4.0,-4.0
2024-09-06T04:07:12.138000,0.0,1.0
2024-09-05T20:12:38,1.0,-1.0
,0.0,0.0
2024-09-13T13:18:45,2.0,0.0
2024-09-06T08:45:24,2.0,1.0
2024-09-06T20:11:43,0.0,0.0
,5.0,0.0
2024-09-06T10:03:59,4.0,-3.0
2024-09-06T17:36:59,-3.0,4.0
2024-09-19T18:59:49,0.0,0.0
2024-09-06T11:28:25,1.0,0.0
2024-09-06T16:13:17,2.0,-1.0
2024-09-06T02:11:57,2.0,-1.0
2024-09-05T17:59:14,4.0,-3.0
2024-09-17T07:00:41,3.0,-2.0
2024-09-05T19:08:43,0.0,0.0
,4.0,-3.0
2024-09-05T20:55:06,4.0,-2.0
2024-09-27T12:42:30,0.0,0.0
2024-09-09T12:40:47,0.0,0.0
