date_google,rating_democrats,rating_republicans
2024-06-12T09:55:12,4.0,1.0
2024-04-20T17:20:08.707000,0.0,0.0
,5.0,-2.0
2024-04-19T12:59:46,4.0,-2.0
2024-06-05T14:01:58,0.0,0.0
,0.0,0.0
2024-06-12T08:10:17,3.0,-2.0
,3.0,-2.0
2024-04-19T21:00:00,4.0,-4.0
2024-04-19T19:19:19.284000,-4.0,4.0
,3.0,-3.0
2024-04-18T16:49:21,4.0,-2.0
,4.0,-2.0
2024-04-21T09:24:40,3.0,-1.0
2024-04-21T00:39:33,2.0,0.0
,2.0,-1.0
2024-10-23T17:00:36.756000,0.0,0.0
2024-04-20T14:44:41,-3.0,2.0
2024-04-20T15:34:14,-3.0,3.0
2024-05-04T00:52:55.502000,0.0,2.0
2024-04-21T13:54:36,2.0,-1.0
