date_google,rating_democrats,rating_republicans
2024-02-16T20:10:48,2.0,-1.0
2024-02-17T00:54:27,2.0,-1.0
,-1.0,0.0
,1.0,0.0
,-2.0,1.0
,0.0,1.0
,4.0,-1.0
2024-02-19T07:20:05,0.0,0.0
2024-02-16T21:56:09,1.0,0.0
2024-02-16T12:20:18,0.0,0.0
2024-02-16T10:25:37,1.0,2.0
2024-06-25T20:30:32,-1.0,0.0
2024-02-16T12:46:14,2.0,1.0
2024-02-16T20:38:40,4.0,-1.0
2024-02-16T16:57:52,1.0,0.0
2024-02-16T20:17:27,1.0,0.0
,-2.0,1.0
2024-02-16T10:00:00,0.0,0.0
2024-02-17T01:17:47,0.0,0.0
,1.0,-1.0
2024-02-17T06:00:00,1.0,0.0
2024-02-16T15:13:13,0.0,0.0
2024-02-16T20:10:48,2.0,-2.0
,2.0,-3.0
2024-02-17T05:45:42,4.0,-4.0
2024-02-16T13:36:41,-1.0,1.0
,2.0,-2.0
,0.0,1.0
,4.0,-2.0
,4.0,-3.0
,1.0,0.0
2024-02-18T08:58:23,2.0,-2.0
,4.0,-4.0
2024-02-18T20:45:46,4.0,0.0
2024-02-17T06:00:00,1.0,0.0
2024-02-18T19:56:26,2.0,-1.0
2024-02-17T05:45:42,4.0,-4.0
2024-02-17T13:29:37,0.0,0.0
,3.0,-2.0
2024-02-19T10:57:06,0.0,0.0
,2.0,0.0
,1.0,-1.0
,-2.0,2.0
2024-02-19T10:24:48,0.0,-1.0
,2.0,-1.0
,4.0,-4.0
2024-02-19T13:37:00,4.0,-4.0
2024-02-18T08:58:23,2.0,-1.0
,4.0,-4.0
2024-02-18T19:56:26,2.0,0.0
,0.0,0.0
2024-02-19T14:17:32,-1.0,2.0
2024-10-24T13:49:18,0.0,0.0
,0.0,0.0
