date_google,rating_democrats,rating_republicans
2024-07-02T17:15:43,0.0,0.0
2024-07-02T03:38:08,0.0,0.0
2024-07-02T21:11:50,-1.0,1.0
2024-07-26T16:19:01,0.0,0.0
2024-07-01T02:25:35,-3.0,0.0
2024-07-02T16:56:44.728110,-1.0,0.0
2024-07-02T09:19:06,5.0,-4.0
,1.0,0.0
2024-08-01T17:30:36,4.0,-2.0
2024-07-04T02:20:59.775000,3.0,-4.0
,-1.0,1.0
2024-07-03T01:30:40,2.0,0.0
2024-07-30T16:28:12,0.0,0.0
2024-07-07T19:39:54,2.0,-3.0
2024-07-03T22:00:33,-1.0,1.0
2024-10-11T12:07:23,-1.0,-1.0
2024-07-03T12:49:13,-1.0,0.0
2024-07-03T12:09:47,0.0,0.0
2024-07-03T18:34:57,-3.0,4.0
2024-07-24T10:03:38,-1.0,2.0
2024-07-03T13:53:32,0.0,0.0
2024-07-03T01:15:23,-3.0,1.0
2024-07-03T22:46:37.315000,-4.0,4.0
2024-07-03T16:53:47,0.0,0.0
2024-07-04T05:41:44,0.0,0.0
