date_google,rating_democrats,rating_republicans
2024-09-10T15:17:13,2.0,0.0
,4.0,-2.0
2024-09-18T15:55:09,0.0,0.0
,0.0,0.0
2024-09-18T21:02:00,-2.0,0.0
2024-09-18T18:30:11,0.0,0.0
,-1.0,1.0
,0.0,0.0
2024-09-17T19:00:00,1.0,0.0
,1.0,-1.0
2024-09-19T03:51:20.498000,1.0,2.0
,2.0,0.0
2024-10-16T18:20:20,0.0,0.0
,-2.0,1.0
2024-09-17T21:13:02,1.0,0.0
2024-09-18T23:23:32,-1.0,1.0
2024-09-23T18:01:00,5.0,-1.0
2024-10-26T22:34:05,3.0,-1.0
2024-09-19T04:20:33,-1.0,1.0
2024-09-18T16:24:31,2.0,-2.0
2024-09-23T18:23:48,0.0,0.0
2024-09-16T19:00:00,1.0,2.0
2024-10-09T12:54:26,2.0,-2.0
,0.0,0.0
,-2.0,1.0
,4.0,-2.0
2024-11-12T03:56:59,0.0,0.0
2024-09-20T20:34:47,1.0,-1.0
2024-09-30T08:05:19.333000,-2.0,1.0
