date_google,rating_democrats,rating_republicans
2024-07-15T17:38:06,0.0,0.0
,1.0,0.0
,1.0,-1.0
2024-04-22T04:28:15.736000,2.0,-2.0
2024-04-21T16:33:22.578000,1.0,-2.0
2024-04-21T12:35:48,0.0,0.0
2024-11-13T19:23:49,2.0,-1.0
2024-04-22T14:28:16,-4.0,1.0
2024-04-22T16:28:30,0.0,0.0
,0.0,0.0
2024-04-22T15:53:12,2.0,0.0
,3.0,-1.0
2024-04-21T15:03:11.352000,2.0,-2.0
2024-04-22T09:00:15,1.0,-1.0
2024-04-23T16:25:47,2.0,-1.0
2024-04-22T14:28:58.066000,4.0,-4.0
2024-05-22T12:58:42.697000,0.0,0.0
,1.0,1.0
2024-04-22T15:22:11,1.0,0.0
2024-04-22T15:35:59,0.0,0.0
2024-04-22T23:38:06,3.0,-3.0
