date_google,rating_democrats,rating_republicans
2024-10-12T03:49:15,0.0,0.0
2024-10-11T16:31:50,2.0,-1.0
,4.0,-3.0
2024-10-13T03:27:09,1.0,0.0
2024-10-13T00:53:39,2.0,-1.0
,3.0,-2.0
2024-10-14T15:02:19,0.0,1.0
2024-10-13T15:00:51,2.0,-1.0
2024-10-13T10:44:15,2.0,-2.0
2024-10-12T16:00:00,0.0,0.0
2024-10-13T11:02:45,1.0,2.0
2024-10-12T17:25:20.141000,1.0,-2.0
2024-10-13T18:57:11,4.0,-3.0
2024-10-13T13:36:31,0.0,0.0
2024-10-14T00:09:23.720000,-3.0,3.0
,-3.0,4.0
2024-10-13T14:24:30,0.0,0.0
2024-10-13T19:00:00,0.0,0.0
2024-10-12T11:19:17,5.0,0.0
,0.0,2.0
2024-10-15T22:29:22,4.0,-3.0
2024-10-13T20:00:42.953000,0.0,0.0
2024-10-12T10:02:49,-1.0,2.0
2024-10-13T12:00:54,0.0,0.0
2024-10-13T21:47:29.648000,-3.0,4.0
,2.0,0.0
2024-10-17T19:36:32,2.0,-1.0
2024-10-12T19:20:12,-3.0,2.0
2024-10-13T23:47:01,2.0,-1.0
2024-10-13T02:34:22,4.0,-3.0
2024-10-14T18:48:00,0.0,0.0
