date_google,rating_democrats,rating_republicans
2024-08-02T18:25:22,3.0,-3.0
2024-08-03T00:58:26,4.0,-3.0
2024-08-02T11:47:40,2.0,0.0
2024-08-03T10:55:45,3.0,-3.0
2024-08-02T20:33:54,-4.0,4.0
2024-05-27T15:54:55,0.0,0.0
2024-08-05T02:28:58.734000,1.0,0.0
2024-08-09T04:00:13,3.0,-2.0
2024-08-04T02:14:12,2.0,-2.0
2024-08-04T16:14:25,0.0,0.0
,-2.0,1.0
2024-08-03T02:12:56,-3.0,1.0
2024-08-04T00:58:19,3.0,-2.0
2024-08-05T06:40:35,1.0,0.0
,0.0,0.0
2024-08-06T01:30:39,-1.0,0.0
2024-08-05T20:31:00,2.0,-3.0
2024-08-05T23:56:05.338000,4.0,-1.0
2024-08-05T09:00:00,4.0,-3.0
2024-11-06T09:58:55.565000,4.0,-3.0
2024-08-05T04:00:00,-3.0,3.0
2024-08-06T16:20:41,5.0,0.0
2024-08-07T15:40:35,1.0,0.0
