date_google,rating_democrats,rating_republicans
,3.0,-3.0
2024-05-31T11:00:37,2.0,-1.0
2024-05-31T21:31:45,3.0,-4.0
,0.0,0.0
2024-05-31T15:44:50,-1.0,1.0
,4.0,-4.0
2024-05-31T23:15:00,0.0,0.0
2024-09-24T13:11:32,0.0,0.0
2024-06-12T15:00:11,1.0,-1.0
2024-06-26T06:26:10,4.0,-4.0
,0.0,0.0
2024-06-01T16:52:54,5.0,-5.0
2024-05-31T02:24:00,4.0,-4.0
2024-05-31T06:13:03.110000,4.0,-4.0
2024-06-02T00:07:06,0.0,0.0
2024-05-31T20:21:47.148000,0.0,0.0
2024-05-31T13:49:29,3.0,-2.0
2024-05-31T09:00:00,3.0,-2.0
2024-05-31T14:54:51,0.0,0.0
2024-06-01T01:02:57,-1.0,1.0
2024-06-02T03:02:01,4.0,-4.0
,3.0,-2.0
2024-05-31T15:42:32,-2.0,1.0
