date_google,rating_democrats,rating_republicans
,0.0,0.0
2024-05-11T13:38:37,-1.0,1.0
2024-05-11T19:00:10,2.0,-1.0
2024-05-10T16:17:43,1.0,0.0
2024-05-11T11:00:42,0.0,2.0
,0.0,0.0
2024-05-12T18:45:54,0.0,0.0
2024-05-13T04:00:30.632000,1.0,-1.0
2024-05-27T14:15:00,1.0,-1.0
2024-05-12T10:00:52,-3.0,3.0
2024-05-12T02:38:50,-2.0,1.0
2024-05-15T19:06:09,-1.0,2.0
2024-05-12T12:52:05,2.0,-2.0
,-2.0,2.0
,0.0,0.0
,0.0,0.0
2024-05-13T18:08:49.487000,-3.0,3.0
2024-05-13T16:57:27,-4.0,4.0
,1.0,-1.0
2024-05-14T01:48:33,4.0,-3.0
2024-05-14T10:06:54,-1.0,3.0
2024-05-13T20:41:21,0.0,0.0
2024-11-18T02:04:35,4.0,-4.0
