date_google,rating_democrats,rating_republicans
2024-07-24T08:55:00,3.0,0.0
,4.0,0.0
2024-07-25T14:07:52,0.5,0.0
,2.0,-1.0
2024-07-25T15:51:28,3.0,0.0
2024-07-24T00:00:00,5.0,-3.0
2024-07-24T02:36:07.122000,4.0,-3.0
2024-09-09T21:49:27,4.0,-3.0
2024-07-24T13:50:36,1.0,0.0
,0.0,0.0
2024-07-24T09:26:28,0.0,0.0
2024-07-25T18:49:01,-2.0,2.0
2024-07-23T22:28:38,-1.0,0.0
2024-07-23T20:43:54,1.0,0.0
2024-09-05T20:28:05,4.0,-4.0
2024-08-07T15:41:47,4.0,0.0
2024-07-26T03:30:49.394000,-1.0,1.0
2024-08-20T18:56:01,2.0,1.0
,2.0,-1.0
2024-07-25T00:32:00,2.0,-2.0
,1.0,0.0
2024-07-25T22:12:17,-1.0,-1.0
2024-07-25T18:02:41,4.0,0.0
