date_google,rating_democrats,rating_republicans
2024-08-29T09:00:00,2.0,-1.0
2024-08-30T17:53:09,4.0,-2.0
2024-08-28T17:43:03,0.0,0.0
,4.0,-3.0
2024-08-29T10:01:28,3.0,-1.0
2024-08-30T04:01:02.513000,2.0,1.0
2024-08-28T07:36:59,1.0,-1.0
,4.0,-2.0
2024-08-29T20:23:20,0.0,0.0
,0.0,0.0
2024-08-29T22:25:17,4.0,1.0
2024-08-28T10:15:10,0.0,0.0
2024-08-29T18:51:34,-2.0,4.0
,0.0,0.0
2024-08-30T22:02:38,4.0,-3.0
2024-08-31T10:46:31.498000,2.0,1.0
2024-08-30T16:31:23,5.0,0.0
2024-08-30T10:08:16,0.0,0.0
,2.0,-2.0
2023-06-21T19:06:39,0.0,0.0
2024-07-11T14:06:34,1.0,0.0
,0.0,-3.0
2024-08-30T10:30:00,2.0,-2.0
