date_google,rating_democrats,rating_republicans
2024-04-10T12:59:54,0.0,0.0
2024-04-11T16:29:18,-1.0,0.0
2024-07-11T15:50:38,0.0,0.0
,2.0,-1.0
2024-06-20T18:45:10,4.0,-3.0
2024-04-10T19:16:45,-1.0,0.0
,1.0,-1.0
2024-04-12T13:58:21,-3.0,2.0
2024-04-10T10:00:00,2.0,-1.0
2024-04-11T14:53:42.271000,-1.0,-1.0
,-1.0,0.0
,0.0,0.0
2024-04-09T21:47:56,5.0,-3.0
2024-04-10T19:48:21,0.0,0.0
2024-04-10T07:33:18,2.0,-2.0
,0.0,-2.0
2024-04-11T12:00:00,0.0,0.0
2024-04-11T11:00:26.786000,2.0,-2.0
2024-05-09T09:48:17,2.0,-1.0
2024-04-10T20:44:36,4.0,-3.0
2024-04-18T15:30:04,3.0,-2.0
