date_google,rating_democrats,rating_republicans
2024-02-23T13:09:47,-1.0,0.0
2024-02-23T18:38:52,0.0,0.0
,-1.0,0.0
2024-02-29T14:34:59,-3.0,4.0
,0.0,0.0
2024-02-22T23:46:22,3.0,-2.0
,0.0,0.0
,2.0,-4.0
2024-11-20T15:28:01,0.0,0.0
2024-02-24T12:58:16,2.0,0.0
,-3.0,1.0
2024-02-24T11:00:00,-2.0,1.0
,0.5,3.0
2024-02-24T20:13:54,4.0,-3.0
2024-02-24T20:13:54,3.0,-3.0
2024-02-24T13:59:14,0.0,1.0
,2.0,-3.0
2024-02-24T19:00:10,0.0,0.0
2024-02-25T00:09:06,1.0,0.0
2024-02-24T15:25:13,0.0,2.0
,1.0,-3.0
,-1.0,2.0
2024-03-08T16:58:27,0.0,-2.0
,-1.0,2.0
,0.5,1.5
2024-02-25T00:42:38,-3.0,4.0
,-3.0,1.0
2024-02-25T13:03:55,4.0,-4.0
,-1.0,0.0
2024-02-29T14:34:59,-4.0,4.0
2024-02-23T19:45:30,2.0,-2.0
,4.0,-4.0
2024-02-24T12:58:16,2.0,0.0
2024-02-24T11:00:00,-1.0,1.0
2024-02-24T11:00:00,-1.0,1.0
2024-02-24T20:13:54,4.0,-3.0
2024-02-24T13:59:14,0.0,1.0
,2.0,-2.0
,0.0,0.0
,0.0,0.0
,-3.0,2.0
2024-02-25T00:09:06,1.0,2.0
2024-02-26T22:31:59,3.0,0.0
,0.0,0.0
2024-02-25T12:15:05,2.0,-1.0
2024-02-25T12:15:05,1.0,-1.0
,0.0,0.0
2024-11-21T14:20:43,4.0,-4.0
2024-02-26T10:27:52,0.0,-1.0
2024-02-26T18:00:00,2.0,-2.0
,0.0,0.0
2024-02-25T17:18:19,0.0,0.0
2024-02-25T17:18:19,0.0,0.0
,1.0,0.0
