date_google,rating_democrats,rating_republicans
2024-11-25T21:11:05,0.0,0.0
,1.0,-1.0
2024-07-27T07:00:51.416000,1.0,0.0
2024-07-26T11:22:50,5.0,-3.0
2024-07-27T03:50:57,5.0,0.0
2024-08-07T15:30:08,4.0,-2.0
2024-07-29T12:48:00.997000,3.0,-2.0
2024-07-31T19:45:43,0.0,0.0
,-1.0,2.0
2024-07-28T22:38:22.861000,-4.0,-1.0
2024-07-29T02:04:27,1.0,0.0
2024-07-28T18:54:28.480000,1.0,-1.0
2024-07-28T22:23:44,2.0,0.0
2024-07-28T19:42:49,4.0,-3.0
,5.0,-2.0
,1.0,0.0
2024-07-29T13:08:18,0.0,0.0
2024-07-29T23:45:20,0.0,0.0
2024-07-29T08:12:11,1.0,0.0
2024-07-29T19:57:13.243000,1.0,-1.0
2024-11-06T10:45:22.600000,-5.0,5.0
2024-07-30T03:58:40.840000,0.0,0.0
,4.0,-1.0
