date_google,rating_democrats,rating_republicans
2024-04-16T17:03:54,4.0,-3.0
2024-04-17T04:00:27.608000,3.0,-2.0
2024-04-17T19:51:49.620000,1.0,2.0
2024-04-17T03:05:47,2.0,-3.0
2024-04-22T13:41:23,2.0,-1.0
2024-04-16T17:01:17.591000,0.0,2.0
2024-04-16T09:20:37,3.0,-2.0
2024-04-16T12:03:00,0.0,0.0
2024-04-17T16:42:18,1.0,0.0
2024-04-17T19:36:26.671000,-2.0,1.0
2024-04-17T22:36:09,2.0,0.0
,2.0,-2.0
,0.0,0.0
2024-11-15T22:35:11,3.0,-2.0
2024-04-17T14:57:26,0.0,0.0
2024-04-17T18:05:39,2.0,-1.0
,-2.0,2.0
2024-04-17T19:58:08,-1.0,1.0
,1.0,0.0
2024-04-17T14:01:02,2.0,1.0
2024-04-17T08:54:44,1.0,0.0
