date_google,rating_democrats,rating_republicans
2024-09-11T01:00:10,0.0,0.0
2024-09-16T10:11:51,0.0,0.0
2024-09-10T02:42:26,0.0,0.0
2024-09-10T11:03:43,2.0,-1.0
,0.0,0.0
2024-09-10T10:15:15,0.0,0.0
2024-09-10T12:46:19,0.0,1.0
2024-11-04T15:45:06,2.0,-2.0
2024-09-10T12:48:45,4.0,-3.0
2024-09-10T21:32:15.340000,0.0,0.0
2024-09-10T12:05:14,1.0,-1.0
2024-09-11T20:49:17.196689,0.0,0.0
2024-09-11T15:36:21.042000,0.0,0.0
2024-09-11T23:44:41,1.0,0.0
,0.0,0.0
,5.0,-3.0
2024-09-11T09:50:08,0.0,0.0
2024-09-11T23:14:57,2.0,-2.0
,5.0,-2.0
2024-09-11T15:54:59,4.0,-3.0
2024-09-11T16:02:27,2.0,0.0
2024-10-09T23:05:16.821000,1.0,0.0
,0.0,0.0
