date_google,rating_democrats,rating_republicans
2024-06-09T11:00:24.119000,0.0,0.0
2024-06-13T13:32:13,0.0,0.0
,4.0,-3.0
2024-06-09T14:31:26,0.0,0.0
2024-06-09T23:42:08,0.0,2.0
2024-06-09T11:58:54,2.0,0.0
2024-06-10T17:26:54.865000,1.0,-2.0
2024-06-10T15:35:14,1.0,1.0
2024-06-10T18:34:01,-1.0,1.0
2024-06-10T09:00:00,-1.0,2.0
,0.0,0.0
,0.0,0.0
2024-06-10T17:52:13,0.0,-1.0
2024-08-19T22:17:07,2.0,-1.0
2024-06-09T12:19:48,3.0,-2.0
2024-06-09T16:20:49,-1.0,2.0
2024-11-11T10:41:27,2.0,-3.0
,-2.0,4.0
2024-06-18T12:56:39,1.0,0.0
2024-06-11T23:50:21,4.0,-3.0
2024-06-11T14:58:38,1.0,-2.0
2024-11-06T21:00:00,1.0,0.0
2024-06-11T19:59:23,-2.0,1.0
