date_google,rating_democrats,rating_republicans
2024-11-06T12:52:15,2.0,-1.0
2023-06-22T12:22:46,0.0,0.0
2024-10-25T05:12:01.797000,2.0,-2.0
2024-10-24T12:39:28,3.0,1.0
2024-10-24T12:35:00,4.0,-4.0
2024-10-24T22:00:16.610000,0.0,0.0
2024-10-25T17:01:42,3.0,-2.0
2024-10-24T05:30:00,2.0,-2.0
,2.0,-1.0
2024-10-25T13:26:21,0.0,-1.0
,0.0,0.0
2024-10-25T13:40:03,2.0,0.0
2024-10-25T09:46:59,0.0,0.0
,0.0,0.0
2024-10-25T04:55:27,2.0,-1.0
2024-11-01T21:07:37,0.0,0.0
2024-10-21T08:04:32,0.0,0.0
2024-10-26T02:00:08.556000,-1.0,1.0
2024-10-26T05:16:25.231000,0.0,1.0
,0.0,0.0
,1.0,-1.0
2024-10-17T22:19:19,0.0,0.0
2024-10-25T14:19:26,4.0,-2.0
2024-10-25T10:23:44,2.0,-2.0
2024-10-25T19:05:33,-1.0,1.0
2024-10-25T03:21:15,2.0,0.0
2024-10-28T10:26:02,2.0,-1.0
2024-10-26T14:17:02,2.0,0.0
2024-10-25T20:37:38,-2.0,1.0
2024-10-25T18:00:19,0.0,0.0
2024-10-25T18:40:00,2.0,-2.0
