date_google,rating_democrats,rating_republicans
2024-08-01T14:01:16,2.0,0.0
2024-07-08T00:00:00,-3.0,5.0
2024-07-08T15:04:42,1.0,-2.0
2024-08-07T08:33:29,-2.0,2.0
,2.0,0.0
2024-07-08T18:21:22,-1.0,2.0
,1.0,-1.0
2024-07-08T21:36:00,1.0,-2.0
2024-07-08T09:26:37.576000,2.0,-2.0
2024-07-09T13:08:50.893000,-4.0,4.0
2024-07-09T01:25:26,2.0,0.0
2024-07-21T18:17:19,0.0,0.0
,-1.0,1.0
,5.0,-1.0
2024-07-08T10:15:30,0.0,0.0
2024-07-08T08:18:26,3.0,-4.0
2024-11-04T00:52:48,0.0,0.0
2024-07-09T06:00:00,0.0,2.0
2024-07-09T06:56:41,2.0,-1.0
2024-07-09T14:24:28,0.0,0.0
,-3.0,1.0
2024-07-09T22:36:46,2.0,-2.0
2024-07-30T20:42:37,4.0,-4.0
,0.0,0.0
2024-07-10T03:31:37.989000,1.0,0.0
