date_google,rating_democrats,rating_republicans
,0.0,0.0
2024-05-29T21:00:51,0.0,1.0
,3.0,-2.0
2024-05-28T09:40:43,1.0,-1.0
,0.0,0.0
2024-05-29T04:07:51,0.0,0.0
2024-05-28T09:04:15,-2.0,3.0
2024-06-05T23:19:55,1.0,0.0
,2.0,-1.0
2024-08-06T04:09:38,2.0,-3.0
2024-08-05T08:15:56,0.0,0.0
2024-05-30T22:23:36,0.0,0.0
2024-05-29T12:26:46,4.0,-4.0
2024-11-02T18:10:48,0.0,0.0
2024-05-29T12:20:42,2.0,-2.0
2024-05-29T15:57:44.038000,4.0,-2.0
2024-05-29T19:22:16,1.0,0.0
2024-05-29T05:50:00,-2.0,2.0
2024-05-29T20:39:22,3.0,-2.0
,2.0,-2.0
2024-06-03T19:10:46,2.0,-3.0
2024-05-31T14:28:08,0.0,-5.0
2024-05-31T05:15:51.596000,1.0,0.0
