date_google,rating_democrats,rating_republicans
2024-03-03T00:55:05,-3.0,3.0
2024-03-05T17:23:41,0.0,0.0
2024-03-01T14:03:21,2.0,-2.0
2024-04-11T17:27:42,4.0,-3.0
2024-07-23T18:51:31,0.0,0.0
2024-11-18T20:48:33,-3.0,2.0
2024-03-01T17:20:22,4.0,-3.0
2024-03-01T11:00:42,-3.0,1.0
2024-03-03T11:19:00,-2.0,3.0
,2.0,0.0
2024-03-03T04:25:43,-2.0,4.0
2024-03-03T00:55:05,-3.0,3.0
2024-03-03T03:00:45,-1.0,4.0
2024-03-04T03:17:04,-1.0,1.0
2024-03-03T22:14:17,-2.0,3.0
2024-10-04T13:58:25,0.0,2.0
2024-03-03T15:07:37,0.0,0.0
2024-03-04T05:15:41,0.0,1.0
2024-04-29T18:15:10,0.0,1.0
,2.0,-1.0
2024-03-03T12:00:13,3.0,-3.0
2024-03-03T04:25:43,-3.0,4.0
2024-03-14T15:38:24,0.0,0.0
2024-03-04T10:36:44,-3.0,4.0
2024-03-05T10:08:04,-2.0,3.0
2024-03-01T16:32:09,0.0,0.0
2024-03-04T15:52:27,5.0,-5.0
2024-03-04T20:41:11,2.0,0.0
2024-03-04T08:36:07,0.0,2.0
2024-03-04T11:12:00,-2.0,3.0
2024-03-04T03:17:04,-1.0,1.0
2024-03-03T22:14:17,-2.0,3.0
2024-03-04T11:49:39,-2.0,3.0
2024-03-04T13:29:23,4.0,-3.0
2024-03-04T07:40:23,1.0,2.0
2024-10-04T13:58:25,-1.0,2.0
2024-03-15T17:57:23,-2.0,3.0
2024-03-04T14:04:28,-1.0,1.0
2024-03-04T20:52:00,3.0,-2.0
2024-04-29T18:15:10,-1.0,2.0
2024-03-04T19:25:19,4.0,-4.0
