date_google,rating_democrats,rating_republicans
2024-02-13T07:07:42,3.0,-2.0
,1.0,-1.0
2024-02-13T15:28:29,-3.0,2.0
,-2.0,-1.0
2024-01-15T14:22:24,-1.0,2.0
,0.0,1.0
2024-03-04T18:34:43,2.0,-1.0
2024-02-13T16:23:50,3.0,-2.0
2024-03-28T17:26:38,0.0,0.0
,0.0,0.0
,4.0,-3.0
,-4.0,4.0
2024-02-13T07:10:04,0.0,0.0
2024-07-16T14:16:29,0.0,-1.0
2024-02-15T12:25:49,-2.0,2.0
2024-04-10T15:25:20,4.0,0.0
2024-02-13T21:55:51,3.0,0.0
2024-02-14T10:19:31,4.0,-2.0
2024-02-14T18:26:06,1.0,-1.0
,4.0,-3.0
2024-07-12T09:43:28,1.0,0.0
2024-07-12T09:43:54,0.0,0.0
,0.0,0.0
,-3.0,4.0
2024-02-14T16:57:20,-1.0,-1.0
2024-02-15T18:57:32,1.0,-1.0
,3.0,-1.0
,0.0,0.0
,0.0,0.0
2024-02-16T04:36:03,4.0,-4.0
2024-05-21T18:51:52,0.0,0.0
2024-02-14T07:15:00,2.0,0.0
,0.0,0.0
2024-02-15T08:31:56,2.0,-1.0
2024-02-15T03:46:44,0.0,0.0
,-1.0,2.0
,0.0,0.0
2024-02-15T15:39:04,2.0,-2.0
,0.0,0.0
,1.0,0.0
,0.0,0.0
2024-02-14T22:42:18,2.0,-2.0
,2.0,-3.0
2024-02-14T16:03:58,0.0,0.0
2024-02-14T23:07:09,1.0,-2.0
2024-02-15T20:49:45,0.0,-2.0
,-2.0,1.0
,1.0,-1.0
2024-02-15T15:32:55,2.0,-1.0
,4.0,-3.0
,3.0,-1.0
,0.0,0.0
,1.0,-2.0
,-1.0,0.0
