date_google,rating_democrats,rating_republicans
2024-10-22T20:07:56.172000,0.0,0.0
2024-10-18T18:53:21,0.0,0.0
2024-10-17T18:59:57,0.0,0.0
2024-10-17T19:58:38,1.0,0.0
2024-10-18T11:11:30,2.0,-1.0
2024-10-18T18:34:05,1.0,0.0
,1.0,-1.0
2024-10-21T14:58:22,0.0,0.0
2024-10-19T04:00:15.609000,-1.0,2.0
2024-10-22T07:39:30,1.0,0.0
2024-10-18T20:24:09,0.0,0.0
,-2.0,-1.0
2024-10-19T00:01:34,0.0,0.0
2024-10-18T13:28:00,1.0,-1.0
2024-10-18T00:23:15,4.0,-4.0
2024-11-05T03:56:27.590000,0.0,0.0
2024-10-28T20:00:08,0.0,0.0
2024-10-18T23:40:13,0.0,0.0
,-1.0,2.0
2024-10-19T02:03:33,-3.0,3.0
2024-10-19T05:00:02,0.0,0.0
2024-10-19T21:38:01,1.0,0.0
2024-10-29T16:38:42,0.0,0.0
2024-10-18T02:04:00,0.0,0.0
2024-10-29T16:50:28,1.0,0.0
,2.0,0.0
,0.0,0.0
2024-10-18T16:47:11.315000,1.0,-1.0
,0.0,0.0
2024-10-18T15:33:08,0.0,0.0
2024-10-24T15:44:21,0.0,0.0
