date_google,rating_democrats,rating_republicans
2024-10-06T10:00:00,4.0,-4.0
2024-10-05T23:10:02,1.0,2.0
2024-10-18T14:45:06,2.0,-2.0
,-4.0,4.0
2024-10-04T23:19:12,2.0,0.0
,1.0,-4.0
2024-10-05T15:32:59,-1.0,2.0
2024-10-06T14:42:00,1.0,-1.0
2024-10-06T02:27:34,-2.0,4.0
,2.0,-1.0
,1.0,2.0
2024-11-06T14:26:56,-1.0,-1.0
2024-10-06T11:01:19,0.0,0.0
2024-10-06T20:21:46,3.0,1.0
,2.0,-2.0
2024-10-07T17:54:16.623000,0.0,0.0
2024-10-07T10:35:52,1.0,0.0
2024-10-07T09:00:00,3.0,-2.0
2024-10-08T03:59:21.857000,1.0,-1.0
2023-06-22T12:36:46,0.0,0.0
,1.0,-1.0
,1.0,0.0
2024-10-07T10:00:26.630000,0.0,0.0
2024-10-08T16:18:12,1.0,-2.0
2024-11-12T20:06:24.475000,-1.0,0.0
2024-10-08T15:25:50,2.0,0.0
2024-10-07T18:42:41,0.0,0.0
2024-10-07T14:05:02,0.0,0.0
,5.0,-4.0
,0.0,0.0
2024-10-06T23:37:42,0.0,0.0
,0.0,0.0
2024-10-07T14:06:03,4.0,-3.0
2024-10-07T13:29:29,1.0,0.0
2024-10-07T09:15:35,-2.0,1.0
