date_google,rating_democrats,rating_republicans
2024-07-06T16:40:44,-1.0,1.0
2024-07-06T18:34:55.550000,-1.0,0.0
,4.0,-2.0
2024-07-12T12:49:24.692000,-1.0,1.0
2024-07-08T09:50:39,3.0,-1.0
2024-07-06T17:29:06,-1.0,2.0
2024-07-06T13:00:29.954000,2.0,-1.0
2024-07-21T22:21:42.818000,-2.0,1.0
2024-07-05T09:23:32,1.0,-1.0
2024-07-05T05:00:06,3.0,0.0
,-1.0,2.0
2024-07-06T03:09:51,0.0,0.0
2024-07-08T01:04:12.308000,-1.0,1.0
2024-07-07T16:28:45,-3.0,-1.0
2024-07-12T14:16:45,2.0,-1.0
2024-07-07T00:26:25,3.0,-2.0
2024-07-07T03:30:14,-1.0,2.0
2024-07-06T09:39:04.606000,0.0,0.0
2024-07-06T09:19:05.404000,-3.0,2.0
,1.0,0.0
2024-07-07T00:06:47,-2.0,1.0
2024-07-08T18:09:52.719000,1.0,-2.0
2024-07-07T12:04:05,2.0,-2.0
2024-07-07T01:12:25,0.0,0.0
2024-07-09T15:02:40,-3.0,2.0
