date_google,rating_democrats,rating_republicans
2024-07-11T03:09:01,-2.0,1.0
2024-07-12T18:21:19,0.0,0.0
2024-07-11T15:02:20,0.0,0.0
2024-07-12T06:19:56,-4.0,4.0
2024-11-07T12:37:47,3.0,-4.0
2024-07-13T02:50:50.797000,-2.0,2.0
2024-07-12T19:00:08,-2.0,2.0
2024-07-12T09:00:00,0.0,0.0
,-2.0,4.0
2024-07-12T05:00:00,-3.0,1.0
2024-07-12T10:00:17,1.0,-1.0
,-1.0,2.0
2024-07-15T17:05:24,1.0,-2.0
2024-10-25T21:24:35.976000,2.0,1.0
,3.0,-3.0
2024-07-12T17:07:54,2.0,-1.0
,-2.0,2.0
2024-07-11T16:05:47.248000,2.0,0.0
2024-07-15T14:16:28,0.0,0.0
2024-07-12T10:00:58.737000,2.0,-1.0
2024-07-12T17:41:30,-3.0,1.0
2024-08-21T12:58:41,0.0,0.0
2024-08-16T18:07:23,0.0,1.0
2024-07-21T22:39:10,3.0,0.0
2024-07-13T17:23:47,5.0,-4.0
