date_google,rating_democrats,rating_republicans
,-1.0,1.0
,1.0,2.0
2024-02-29T03:10:33,0.0,-2.0
,0.0,0.0
2024-02-28T09:04:57,2.0,-1.0
2024-10-07T16:31:48,0.0,0.0
2024-02-28T08:27:03,2.0,-2.0
,1.0,0.0
,1.0,0.0
,0.0,0.0
,1.0,-1.0
2024-03-08T09:12:50,4.0,-3.0
2024-02-29T15:48:35,1.0,-2.0
2024-02-29T16:15:53,2.0,-4.0
,-4.0,4.0
,-3.0,2.0
,2.0,-1.0
,1.0,2.0
,0.0,0.0
,4.0,-3.0
,-3.0,1.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
2024-02-29T14:53:07,2.0,0.0
2024-03-05T17:23:41,0.0,0.0
2024-03-01T14:03:21,2.0,-2.0
2024-02-29T01:42:48,2.0,-2.0
2024-04-11T17:27:42,4.0,-3.0
,0.0,0.0
2024-02-29T18:29:42,2.0,-1.0
2024-03-05T05:45:00,0.0,0.0
2024-03-01T05:17:30,0.0,0.0
,0.0,0.0
2024-02-29T08:52:54,1.0,0.0
2024-03-01T22:22:13,3.0,-2.0
,-1.0,2.0
,2.0,1.0
,-1.0,1.0
,0.0,0.0
2024-02-29T22:08:35,2.0,1.0
2024-02-29T21:50:00,0.0,0.0
,2.0,-1.0
,4.0,-2.0
,0.0,0.0
2024-03-01T17:20:22,4.0,-2.0
2024-02-29T16:15:53,3.0,-3.0
,-2.0,2.0
2024-03-01T11:00:42,-3.0,1.0
,1.0,-1.0
,2.0,1.0
,2.0,0.0
,0.0,0.0
2024-03-03T11:19:00,-2.0,2.0
,-2.0,1.0
,4.0,-3.0
,0.0,0.0
,3.0,-2.0
,0.0,0.0
