date_google,rating_democrats,rating_republicans
2024-09-24T13:52:07,1.0,-1.0
,1.0,0.5
2024-09-22T16:01:38,2.0,-2.0
2024-09-23T01:58:42,2.0,-1.0
,0.0,0.0
2024-09-23T20:13:41,2.0,-1.0
2024-09-22T00:14:01,0.0,0.0
,4.0,-4.0
2024-09-24T20:06:41,2.0,-2.0
,1.0,0.0
2024-09-23T09:03:05,0.0,0.0
2024-09-23T14:51:37,2.0,-2.0
2024-09-24T13:26:42,2.0,0.0
2024-09-24T18:56:30,4.0,-2.0
,-4.0,4.0
2024-09-24T10:51:14,3.0,0.0
2024-09-24T11:01:56,3.0,-2.0
2024-09-24T19:24:49,1.0,-1.0
2024-10-22T15:34:20.255000,1.0,0.0
2024-09-25T03:59:38.484000,2.0,-1.0
2024-09-24T10:48:46,4.0,-3.0
2024-09-23T19:35:55,0.0,0.0
,4.0,-3.0
,4.0,-3.0
2024-09-24T04:00:50.485000,2.0,-2.0
2024-09-24T21:35:25,2.0,-1.0
2024-11-04T02:15:19,0.0,0.0
,0.5,-0.5
2024-09-27T21:55:52,3.0,-2.0
