date_google,rating_democrats,rating_republicans
2024-08-09T20:11:51,3.0,-2.0
2024-08-08T14:41:32,4.0,2.0
2024-08-21T17:16:18,1.0,-1.0
2024-08-09T04:01:03.243000,2.0,-1.0
2024-08-09T09:07:49,2.0,0.0
2024-08-08T23:18:15,1.0,-1.0
2024-08-11T18:51:21,1.0,0.0
2024-08-09T14:07:14,2.0,-1.0
2024-08-09T15:15:30,4.0,-3.0
,2.0,-1.0
,1.0,0.0
,4.0,-2.0
,2.0,-1.0
2024-08-09T17:23:54,2.0,1.0
2024-08-09T00:44:37.544372,2.0,-1.0
2024-08-08T18:50:03,1.0,0.0
2024-09-18T14:56:53,4.0,-2.0
,0.0,0.0
2024-08-12T07:45:29.445000,1.0,0.0
2024-08-08T18:06:27.472000,4.0,-3.0
