date_google,rating_democrats,rating_republicans
2024-09-05T19:04:42.259000,4.0,-2.0
,0.0,0.0
2024-09-04T10:48:00,3.0,-3.0
2024-09-04T03:12:05,2.0,0.0
2024-09-04T12:29:36,3.0,-2.0
2024-09-04T19:32:09,4.0,0.0
2024-09-16T14:47:11,0.0,0.0
2024-09-05T20:16:42,4.0,-3.0
2024-10-07T15:39:16,5.0,0.0
2024-09-05T18:43:09.452000,3.0,-4.0
2024-09-09T11:01:18,3.0,-2.0
2024-09-05T03:58:45,0.0,0.0
,-1.0,1.0
,3.0,-1.0
2024-09-05T11:32:11,0.0,0.0
2024-09-05T20:52:12,2.0,0.0
2024-09-05T20:33:13.530000,4.0,-3.0
2024-09-05T02:34:22,2.0,-1.0
,-2.0,-1.0
,0.0,0.0
2024-09-05T09:56:47,2.0,-3.0
2024-09-05T02:51:25,2.0,0.0
2024-09-04T18:18:55,4.0,1.0
