date_google,rating_democrats,rating_republicans
,1.0,-3.0
2024-02-21T20:31:14,1.0,1.0
,0.0,0.0
2024-02-21T11:48:36,2.0,-3.0
2024-02-22T02:00:08,-2.0,1.0
,2.0,0.0
2024-02-21T16:12:55,2.0,-4.0
,1.0,0.0
,0.0,0.0
,0.0,0.0
,2.0,0.0
,4.0,-4.0
,0.0,0.0
2024-11-15T06:13:31,0.0,-1.0
2024-02-22T02:00:00,0.0,0.0
,1.0,0.0
2024-03-04T15:13:41,2.0,0.0
,3.0,-2.0
2024-03-08T14:46:45,1.0,-1.0
2024-02-21T11:45:34,0.0,0.0
,-2.0,2.0
2024-02-21T18:23:35,2.0,0.0
2024-02-22T18:17:57,1.0,-2.0
,1.0,0.0
,-2.0,2.0
2024-02-22T19:04:32,0.0,0.0
2024-02-23T03:53:35,4.0,-3.0
,1.0,-2.0
,-2.0,1.0
2024-02-21T16:42:37,1.0,0.0
,3.0,0.0
2024-03-14T11:18:47,1.0,0.0
2024-02-22T22:15:16,3.0,-2.0
2024-03-06T00:41:35,0.0,0.0
2024-07-22T18:48:05,0.0,0.0
2024-02-22T14:48:51,1.0,0.0
2024-02-22T17:03:35,2.0,-1.0
2024-02-22T05:05:00,-1.0,1.0
2024-02-21T20:31:14,0.0,0.0
,0.0,0.0
2024-02-23T05:00:04,0.0,0.0
2044-02-21T13:07:00,-1.0,2.0
,3.0,-2.0
,1.0,-1.0
2024-04-29T19:13:08,1.0,-1.0
2024-02-21T16:12:55,-3.0,2.0
2024-02-22T18:06:30,0.0,1.0
,2.0,0.0
,0.0,0.0
,0.0,0.0
2024-11-15T06:13:31,1.0,0.0
,0.0,0.0
2024-02-22T02:00:00,0.0,0.0
,0.0,0.0
