date_google,rating_democrats,rating_republicans
2024-07-10T21:55:08,-3.0,4.0
2024-06-14T17:53:15.295000,5.0,-4.0
2024-06-17T08:13:41.165000,-1.0,2.0
2024-06-15T16:13:08.125000,0.0,0.0
2024-06-15T10:29:17,4.0,-2.0
,4.0,-2.0
2024-06-15T04:03:57,1.0,0.0
2024-06-14T17:42:17.032000,1.0,0.0
2024-06-15T16:00:40,2.0,-3.0
2024-06-15T14:36:21,-1.0,1.0
2024-06-16T06:05:23,2.0,0.0
2024-06-16T19:57:14,0.0,0.0
2024-06-18T13:34:10,0.0,0.0
2024-07-06T15:52:16,0.0,1.0
2024-06-16T11:04:04,-2.0,-1.0
2024-06-15T19:54:24,-2.0,4.0
,4.0,-3.0
2024-06-18T13:39:00,1.0,0.0
2024-08-22T22:25:28,-2.0,2.0
2024-06-18T10:22:45,2.0,0.0
2024-06-17T18:31:19,0.0,0.0
2024-06-17T23:11:51,1.0,0.0
2024-10-01T14:40:52.777000,0.0,0.0
