date_google,rating_democrats,rating_republicans
,1.0,-1.0
,0.0,0.0
2024-04-08T17:32:50,2.0,-2.0
,1.0,-2.0
2024-04-08T00:14:11,2.0,-3.0
,-1.0,0.0
2024-04-08T10:00:14,0.0,0.0
2024-04-09T14:00:00,3.0,-3.0
2024-04-09T09:08:06,4.0,1.0
2024-07-10T19:46:33,3.0,-4.0
2024-04-08T17:50:33,-1.0,2.0
2024-09-27T17:41:58,0.0,0.0
2024-10-24T14:41:31,0.0,0.0
2024-04-10T12:59:54,0.0,0.0
2024-04-09T18:56:23,1.0,0.0
,0.0,0.0
2024-04-09T13:10:52,0.0,0.0
,2.0,0.0
2024-04-09T15:09:50,3.0,-2.0
2024-06-20T18:45:10,4.0,-3.0
2024-04-09T21:51:16,0.0,0.0
2024-04-10T19:16:45,-1.0,0.0
,1.0,-1.0
,1.0,0.0
2024-04-10T10:00:00,2.0,-1.0
2024-04-10T03:33:18,2.0,-2.0
2024-04-10T14:40:50,1.0,2.0
2024-04-09T10:34:57,4.0,-3.0
2024-04-09T17:47:56,5.0,-2.0
,0.0,0.0
,1.0,-1.0
,1.0,-1.0
2024-04-10T18:48:41,-1.0,0.0
,0.0,0.0
2024-02-07T05:09:58,4.0,-3.0
2024-04-10T21:04:19,3.0,-1.0
2024-04-10T20:44:36,4.0,-3.0
,2.0,0.0
2024-04-18T15:30:04,2.0,-2.0
,-2.0,1.0
,2.0,-2.0
2024-04-10T19:59:30,3.0,0.0
2024-04-09T14:00:00,4.0,-3.0
2024-11-13T19:34:09,1.0,0.0
2024-07-10T19:46:33,3.0,-4.0
,2.0,-2.0
