date_google,rating_democrats,rating_republicans
2024-02-13T17:43:48,4.0,-4.0
2024-03-05T13:37:23,2.0,-1.0
,0.0,0.0
,0.0,0.0
2024-02-12T14:40:50,-1.0,0.0
2024-10-23T14:51:51,1.0,0.0
2024-11-13T10:51:53,2.0,-1.0
,-4.0,4.0
,0.0,-2.0
2024-02-13T15:49:48,3.0,-2.0
2024-02-13T07:07:42,3.0,-2.0
,2.0,-1.0
,1.0,-1.0
,1.0,0.0
2024-02-12T12:06:55,1.0,-2.0
2024-02-12T19:26:17,4.0,-4.0
2024-02-13T03:38:26,-2.0,2.0
2024-02-13T03:38:26,-2.0,2.0
2024-02-14T08:52:33,0.0,0.0
2024-02-15T14:23:53,0.0,2.0
2024-02-13T11:00:07,1.0,-1.0
2024-03-04T18:34:43,2.0,0.0
2024-02-13T16:23:50,3.0,-3.0
2024-02-11T18:45:46,0.0,0.0
,0.0,0.0
,-4.0,4.0
2024-02-13T07:10:04,0.0,0.0
2024-02-12T05:21:03,0.0,2.0
,4.0,-4.0
2024-02-13T21:55:51,2.0,0.0
,1.0,3.0
2024-02-12T22:28:29,0.0,0.0
2024-02-14T19:30:49,-3.0,2.0
2024-02-24T13:03:27,0.0,0.0
,0.0,0.0
2024-02-13T05:42:27,0.0,0.0
,2.0,-2.0
,-4.0,4.0
2024-02-14T16:57:20,1.0,-2.0
2024-02-14T22:16:42,4.0,-3.0
,2.0,-2.0
,0.0,0.0
2024-02-14T07:15:00,2.0,-1.0
,0.0,0.0
,0.0,0.0
2024-02-15T03:46:44,0.0,0.0
2024-02-13T06:34:04,0.0,0.0
,0.0,0.0
2024-02-14T22:42:18,1.0,-1.0
2024-02-14T16:03:58,1.0,0.0
2024-02-13T17:43:48,4.0,-3.0
2024-11-13T10:51:53,2.0,-1.0
,0.0,-1.0
2024-02-13T15:49:48,3.0,-2.0
