date_google,rating_democrats,rating_republicans
2024-04-29T07:25:30,1.0,0.0
2024-04-28T18:41:12,2.0,-3.0
,2.0,-2.0
,0.0,0.0
,0.0,0.0
2024-04-29T12:43:56,0.0,-2.0
2024-04-29T19:19:21,-4.0,4.0
2024-04-29T21:27:35,2.0,-1.0
2024-04-29T17:58:32,-1.0,2.0
2024-05-01T10:26:22,-3.0,3.0
2024-04-30T15:00:44,1.0,3.0
2024-04-30T11:00:00,4.0,-4.0
2024-04-30T17:44:19,1.0,0.0
,0.0,0.0
,-1.0,2.0
2024-04-30T19:58:09,-2.0,1.0
2024-05-01T00:07:53,2.0,-3.0
2024-05-23T17:42:06,-1.0,2.0
2024-05-01T00:10:10,4.0,-4.0
2024-05-02T01:31:11,-4.0,4.0
2024-04-30T22:25:57,0.0,1.0
2024-04-30T15:05:21,4.0,-3.0
2024-04-30T17:28:20.778000,-1.0,-1.0
2024-04-30T14:59:27,0.0,0.0
2024-05-01T04:07:18,-1.0,2.0
2024-04-30T04:27:14.039000,2.0,0.0
