date_google,rating_democrats,rating_republicans
2024-02-06T13:31:26,4.0,-3.0
,0.0,0.0
2024-02-07T15:53:54,3.0,-2.0
,0.0,0.0
,3.0,0.0
,0.0,0.0
2024-11-21T02:57:58,1.0,-1.0
,0.0,0.0
2024-02-07T05:00:34,1.0,-2.0
2024-02-06T21:03:04,2.0,-3.0
2024-02-08T13:31:29,0.0,1.0
2024-02-07T12:33:06,1.0,-1.0
2024-02-06T10:45:22,-4.0,1.0
,1.0,0.0
,1.0,0.0
2024-02-08T13:03:27,2.0,-1.0
,-2.0,2.0
2024-11-07T12:37:33,-1.0,2.0
2024-02-08T14:00:00,-1.0,2.0
,1.0,0.0
,2.0,-1.0
,3.0,-2.0
2024-08-28T16:00:21,4.0,-2.0
2024-02-07T13:25:00,2.0,-1.0
,0.0,0.0
2024-02-07T05:20:42,0.0,0.0
2034-01-26T12:32:34,2.0,-1.0
2024-02-08T10:53:22,1.0,-1.0
,2.0,-2.0
2024-02-08T19:54:07,1.0,0.0
,0.0,0.0
2024-02-08T22:20:44,0.0,0.0
,0.0,0.0
2024-02-08T15:48:17,2.0,0.0
2024-02-08T05:11:23,-2.0,3.0
2024-02-08T15:43:20,0.0,0.0
2024-02-08T19:44:16,2.0,0.0
2024-02-07T14:50:55,2.0,1.0
,-1.0,2.0
2024-02-09T10:48:38,2.0,-2.0
2024-02-07T15:48:27,0.0,0.0
2024-02-08T14:05:52,2.0,-1.0
2024-02-08T14:05:52,2.0,-1.0
,1.0,0.0
2024-02-08T19:31:52,4.0,-3.0
,1.0,0.0
2024-02-07T20:28:53,2.0,0.0
2024-02-07T15:53:54,4.0,-3.0
2024-11-21T02:57:58,1.0,-1.0
,0.0,0.0
,-4.0,4.0
2024-02-08T13:31:29,-1.0,1.0
,0.0,0.0
2024-02-08T13:52:37,1.0,-1.0
,0.0,0.0
2024-02-08T13:03:27,2.0,-1.0
,0.0,0.0
2024-11-07T12:37:33,-1.0,2.0
