date_google,rating_democrats,rating_republicans
,1.0,0.0
,0.0,0.0
2024-04-04T12:16:44,3.0,-2.0
2024-04-03T06:50:24,1.0,0.0
2024-04-04T18:10:22,0.0,0.0
2024-04-04T15:58:35,3.0,-1.0
,1.0,0.0
2024-04-04T01:12:47,1.0,-1.0
2024-04-03T16:38:14,4.0,-3.0
2024-04-03T09:22:59,3.0,-2.0
,0.0,0.0
2024-04-03T16:16:00,1.0,-2.0
2024-04-03T04:06:00,4.0,-4.0
2024-04-04T18:55:17,-1.0,2.0
2024-04-04T10:30:00,0.0,0.0
2024-04-04T15:48:00,1.0,0.0
,2.0,-1.0
2024-04-08T13:02:12,4.0,-3.0
2024-04-04T19:44:15,3.0,-1.0
2024-04-04T21:13:23,1.0,0.0
2024-11-18T20:35:11,2.0,0.0
2024-04-05T09:58:16,1.0,0.0
2024-04-04T14:40:28,0.0,0.0
2024-04-04T22:44:37,2.0,0.0
,-1.0,1.0
2024-04-05T19:47:57,-4.0,4.0
2024-04-04T20:09:18,0.0,0.0
,2.0,1.0
2024-10-03T17:00:00,1.0,0.0
2024-10-11T18:15:05,0.0,0.0
2024-04-07T12:36:16,4.0,-2.0
2024-04-05T19:53:08,-2.0,-1.0
,1.0,0.0
,0.0,0.0
2024-04-04T12:16:44,3.0,-2.0
2024-06-11T10:47:34,0.0,0.0
2024-04-04T17:04:44,1.0,-1.0
,2.0,-2.0
2024-04-04T18:10:22,1.0,-1.0
2024-04-05T08:00:26,-1.0,1.0
2024-04-04T15:58:35,3.0,-1.0
