date_google,rating_democrats,rating_republicans
2024-09-13T13:26:30,0.0,0.0
2024-03-22T10:29:03,2.0,1.0
2024-03-21T16:57:08,0.0,0.0
2024-03-21T16:38:32,0.0,-2.0
2024-03-22T10:02:41,0.0,-2.0
2024-03-22T16:20:14,4.0,-3.0
2024-03-21T21:00:26,0.0,0.0
,3.0,0.0
,2.0,-1.0
2024-11-06T13:02:54,0.0,0.0
2024-03-22T11:47:31,2.0,-1.0
2024-06-12T10:42:44,2.0,-1.0
2024-03-22T13:59:51,2.0,-3.0
2024-03-21T13:12:25,0.0,0.0
2024-03-22T14:02:21,0.0,2.0
2024-03-22T02:57:54,-2.0,3.0
2024-03-21T11:54:20,0.0,0.0
2024-03-21T12:38:45,4.0,-3.0
2024-03-22T20:19:16,4.0,-2.0
2024-04-11T12:40:35,2.0,0.0
2024-03-24T17:40:17,2.0,-2.0
,3.0,0.0
2024-03-21T14:01:24,2.0,-1.0
2024-11-04T15:11:03,0.0,0.0
2024-03-21T13:19:38,2.0,-1.0
2024-03-22T23:30:41,4.0,-3.0
2024-03-25T10:58:32,0.0,0.0
,-3.0,1.0
2024-03-21T19:59:54,3.0,-2.0
,4.0,-2.0
,1.0,0.0
,3.0,-2.0
2024-03-22T10:29:03,2.0,1.0
2024-03-23T10:01:54,-2.0,1.0
2024-03-22T10:02:41,0.0,-1.0
2024-03-23T09:00:04,1.0,2.0
2024-03-23T05:00:41,0.0,0.0
2024-03-22T16:20:14,4.0,-3.0
,-1.0,1.0
,4.0,-1.0
,2.0,-3.0
