date_google,rating_democrats,rating_republicans
2024-06-12T20:41:12,2.0,-2.0
2024-11-03T11:43:46.436931,0.0,0.0
,3.0,-2.0
2024-06-13T06:41:43.440000,1.0,-1.0
2024-07-18T09:37:38,0.0,0.0
2024-07-30T20:36:46,4.0,-4.0
2024-06-13T10:40:06,4.0,-4.0
2024-06-13T16:49:26,1.0,-1.0
2022-12-15T16:13:47.945000,0.0,0.0
2024-06-13T16:54:12,3.0,-2.0
2024-06-12T23:00:00,2.0,1.0
2024-06-13T14:13:29,2.0,1.0
2024-06-13T18:44:09,4.0,-3.0
,1.0,0.0
2024-06-14T04:26:43,3.0,-3.0
,2.0,0.0
2024-06-13T15:07:36,0.0,2.0
2024-06-13T03:24:07,2.0,-2.0
2024-06-12T17:53:53,0.0,0.0
,2.0,-2.0
2024-08-13T14:40:09,-2.0,-2.0
2024-07-01T22:25:57,1.0,0.0
2024-06-14T19:41:06,4.0,-4.0
