date_google,rating_democrats,rating_republicans
,1.0,0.0
,1.0,2.0
2024-03-05T11:00:00,0.0,0.0
2024-03-05T14:46:18,0.0,0.0
2024-03-07T02:31:21,3.0,-2.0
2024-03-05T19:24:04,1.0,-1.0
2024-03-06T15:04:26,4.0,-2.0
2024-03-05T04:40:02,0.0,0.0
2024-03-06T04:01:11,0.0,0.0
2024-03-06T13:44:14,2.0,-2.0
2024-03-05T17:26:18,1.0,-1.0
2024-03-07T15:43:40,0.0,0.0
2024-03-06T08:44:43,1.0,0.0
2024-03-06T23:55:56,1.0,-1.0
,2.0,1.0
2024-03-05T12:54:53,1.0,0.0
2024-03-07T17:20:21,4.0,-4.0
2024-03-07T17:20:21,4.0,-4.0
2024-03-06T15:25:40,2.0,-1.0
2024-03-06T17:08:49,2.0,-2.0
2024-03-06T12:59:18,0.0,0.0
2024-03-06T03:39:13,1.0,0.0
2024-03-06T13:02:44,0.0,0.0
2024-03-07T14:46:43,2.0,-1.0
2024-04-14T04:40:05,0.0,0.0
2024-03-06T17:30:00,-2.0,2.0
2024-03-06T15:46:56,1.0,0.0
,0.0,0.0
,1.0,0.0
2024-03-07T02:31:21,3.0,-2.0
2024-03-08T02:37:47,5.0,-4.0
2024-03-06T19:44:54,1.0,-2.0
2024-03-07T00:34:13,4.0,-1.0
2024-03-07T19:00:00,1.0,3.0
2024-03-06T13:44:14,2.0,-2.0
2024-03-07T15:43:40,0.0,0.0
2024-03-07T16:05:00,0.0,0.0
2024-03-06T08:44:43,2.0,1.0
2024-03-06T23:55:56,1.0,0.0
2024-03-07T17:57:26,-1.0,0.0
2024-03-07T18:21:27,2.0,0.0
