date_google,rating_democrats,rating_republicans
2024-08-21T08:30:10,5.0,-3.0
2024-08-22T12:05:27,-2.0,2.0
,2.0,0.0
2024-08-21T01:26:37,3.0,1.0
2024-08-21T16:28:58.779000,-1.0,2.0
2024-08-21T16:15:52.460000,1.0,0.0
2024-08-21T14:48:43,0.0,0.0
2024-08-08T22:53:33,0.0,0.0
2024-08-22T14:40:32,4.0,-3.0
2024-08-22T05:11:03,-1.0,2.0
2024-08-22T19:08:34.147000,0.0,-2.0
2024-08-23T13:57:16,-2.0,2.0
2024-08-22T00:45:59,4.0,-1.0
2024-08-23T12:47:51,2.0,1.0
2024-08-22T13:31:37,4.0,-4.0
2024-08-22T14:14:02.467000,3.0,-2.0
2024-08-22T06:42:49,4.0,-2.0
2024-08-22T20:23:28,-1.0,2.0
,0.0,0.0
2024-08-22T10:00:00,2.0,0.0
