date_google,rating_democrats,rating_republicans
2024-09-15T02:22:27.331000,4.0,-3.0
2024-09-14T07:39:56,0.0,0.0
,0.0,0.0
2024-09-13T20:02:49,-2.0,3.0
,2.0,0.0
2024-09-15T06:49:08,-2.0,2.0
2024-09-16T11:05:42.861000,0.0,2.0
2024-09-16T11:26:08,1.0,0.0
,2.0,-1.0
2024-09-16T06:00:19,0.0,0.0
2024-09-15T10:00:05,2.0,-2.0
,0.0,0.0
,0.5,-1.0
2024-09-15T07:39:01,2.0,1.0
2024-11-05T21:00:00,5.0,-5.0
2024-09-14T12:22:12,4.0,-3.0
2024-09-15T23:19:15,1.0,0.0
2024-09-16T16:21:39,0.0,0.0
,1.0,-1.0
2024-09-16T13:30:00,2.0,0.0
,2.0,0.0
2024-09-16T22:28:20,3.0,-2.0
2024-09-16T05:00:05,0.0,0.0
