date_google,rating_democrats,rating_republicans
2024-01-18T17:22:54,-1.0,1.0
2024-01-18T15:36:04,4.0,-4.0
,2.0,0.0
,0.0,0.0
,2.0,0.0
2024-01-19T05:00:00,1.0,-2.0
,0.0,0.0
,0.0,0.0
,-3.0,3.0
2024-01-20T20:01:54,-1.0,1.0
,1.0,0.0
2024-01-19T12:02:29,0.0,0.0
,0.0,1.0
2024-11-13T10:51:53,2.0,-3.0
2024-01-29T14:58:07,0.0,0.0
2024-01-19T18:26:15,-2.0,3.0
2024-07-31T20:23:11,1.0,0.0
2024-01-23T15:14:58,-2.0,4.0
,0.0,0.0
,0.0,0.0
,1.0,-1.0
,0.0,0.0
2024-02-16T17:35:17,1.0,0.0
,0.0,1.0
2024-01-23T16:44:44,3.0,-1.0
,0.0,0.0
,0.0,0.0
2024-01-19T05:00:18,3.0,-2.0
2024-01-19T16:13:45,2.0,0.0
,1.0,-1.0
,0.0,0.0
2024-01-19T17:59:33,2.0,-1.0
,-3.0,4.0
2024-01-21T11:24:15,1.0,-1.0
2024-01-19T05:00:00,1.0,-2.0
,-2.0,3.0
2024-01-20T11:51:10,-1.0,2.0
,0.0,0.0
,1.0,-2.0
2024-01-20T20:01:54,-1.0,2.0
,0.0,0.0
2024-01-19T18:12:15,0.0,-1.0
2024-01-19T18:18:24,3.0,-2.0
2024-01-18T17:10:26,-1.0,0.0
,0.0,0.0
2024-01-19T07:00:55,0.0,1.0
2024-01-21T06:39:29,2.0,-2.0
2024-01-20T20:23:35,-2.0,2.0
,0.0,0.0
2024-01-23T14:54:35,-2.0,1.0
2024-01-22T23:55:12,0.0,-2.0
,-1.0,2.0
2024-01-21T20:11:30,-1.0,1.0
2024-01-22T02:29:46,1.0,4.0
2024-01-21T20:58:40,-1.0,2.0
,1.0,0.0
2024-01-21T05:23:22,0.0,0.0
,0.0,0.0
,2.0,1.0
2024-09-04T22:34:15,0.0,0.0
,-1.0,4.0
2024-01-21T19:36:27,-1.0,2.0
,0.0,1.0
2024-01-26T15:13:23,2.0,-1.0
,1.0,-2.0
2024-01-22T01:42:08,1.0,0.0
2024-01-20T11:51:10,-2.0,2.0
,-4.0,4.0
2024-07-08T18:49:02,2.0,-2.0
2024-01-20T05:00:13,-1.0,0.0
,5.0,-5.0
,0.0,0.0
2024-01-21T06:39:29,1.0,-2.0
