date_google,rating_democrats,rating_republicans
2024-06-04T04:53:56,-2.0,1.0
2024-06-05T17:18:06,3.0,-3.0
,2.0,0.0
2024-06-05T14:02:54,1.0,-1.0
2024-06-05T13:49:46,-1.0,1.0
2024-06-05T17:33:54,3.0,-2.0
2024-06-05T08:08:52,2.0,-2.0
2024-06-06T15:56:08,0.0,0.0
2024-06-06T15:56:13,-2.0,2.0
,1.0,-1.0
2024-07-30T16:20:34,4.0,-4.0
2024-07-30T20:33:55,5.0,-4.0
,4.0,-3.0
2024-06-06T15:26:24.528000,3.0,-2.0
2024-06-06T09:00:00,2.0,-3.0
2024-06-05T21:58:36,1.0,-2.0
2024-06-17T10:30:09,3.0,-2.0
2024-06-05T20:10:50,-2.0,3.0
2024-06-08T15:08:24,3.0,-1.0
2024-06-06T17:36:55,4.0,-2.0
2024-06-06T15:17:20.012000,-2.0,-1.0
2024-06-06T03:56:20.691000,-1.0,2.0
2024-06-19T11:54:03,0.0,0.0
