date_google,rating_democrats,rating_republicans
2024-06-25T15:59:46,0.0,0.0
,-4.0,4.0
2024-06-25T23:26:43,0.0,0.0
2024-06-25T15:14:00,1.0,-1.0
,3.0,-2.0
,4.0,-1.0
2024-06-25T07:45:59,0.0,0.0
2024-06-25T15:44:37,4.0,-3.0
,2.0,-1.0
2024-06-29T00:44:43.609000,0.0,0.0
,0.0,0.0
2024-10-11T12:08:38,4.0,-3.0
,2.0,0.0
,3.0,-2.0
2024-06-25T23:27:47,1.0,-1.0
2024-06-25T18:00:09,2.0,-1.0
2024-06-25T14:22:00,0.0,0.0
2024-06-25T19:04:33,2.0,-2.0
2024-06-25T20:00:31,-0.5,0.5
2024-06-26T13:34:33,0.0,0.0
2024-06-26T12:59:56,0.0,0.0
2024-08-28T19:14:36,0.0,0.0
2024-06-26T17:05:09,0.0,0.0
