date_google,rating_democrats,rating_republicans
2024-08-22T10:10:49,4.0,-2.0
2024-03-19T18:14:28,1.0,-1.0
2024-03-19T18:14:28,2.0,-1.0
2024-03-19T18:42:01,0.0,0.0
2024-03-18T12:25:29,-1.0,2.0
2024-03-20T00:18:09,2.0,0.0
,2.0,-2.0
2024-05-21T02:33:44,0.0,0.0
2024-03-18T04:07:21,1.0,0.0
2024-10-25T12:26:59,0.0,0.0
2024-04-04T18:15:25,4.0,-4.0
2024-03-22T18:12:24,2.0,-1.0
2024-03-18T13:46:31,0.0,-2.0
2024-08-01T19:14:25,3.0,-1.0
2024-03-19T16:27:14,0.0,0.0
2024-03-20T21:56:58,0.0,0.0
,3.0,0.0
2024-04-14T04:40:22,1.0,-1.0
,2.0,0.0
2024-04-22T01:55:19,5.0,-4.0
,2.0,-1.0
2024-03-18T23:32:14,0.0,2.0
,0.0,0.0
2024-03-18T09:51:00,0.0,0.0
2024-03-20T00:44:07,0.0,0.0
2024-03-19T15:08:10,0.0,0.0
2024-10-17T13:15:00,0.0,0.0
2024-03-19T11:15:20,0.0,0.0
2024-03-20T08:16:08,5.0,-3.0
2024-03-19T18:40:49,3.0,-1.0
2024-03-19T15:04:53,-3.0,3.0
2024-08-22T10:10:49,4.0,-2.0
2024-03-19T18:14:28,1.0,-1.0
2024-03-19T18:42:01,0.0,0.0
2024-05-21T02:33:44,0.0,0.0
2024-03-21T02:40:18,0.0,0.0
2024-03-19T17:01:10,4.0,-2.0
2024-03-20T11:26:31,5.0,-4.0
2024-03-20T00:00:00,3.0,-1.0
2024-03-20T20:26:12,0.0,2.0
2024-03-20T20:26:12,0.0,2.0
