date_google,rating_democrats,rating_republicans
2024-07-29T12:14:45,1.0,-1.0
2024-07-29T09:28:06,0.0,0.0
2024-07-29T17:58:17,0.0,0.0
2024-07-29T18:32:25,0.0,0.0
,2.0,0.0
2024-07-29T17:16:15.478000,4.0,-4.0
2024-07-29T06:41:10,-3.0,2.0
2024-07-29T21:22:08,0.0,0.0
,1.0,-1.0
2024-07-30T15:09:18,4.0,-1.0
2024-07-30T08:44:58.031000,2.0,-1.0
2024-07-31T04:15:25.753000,1.0,0.0
2024-07-30T12:23:45,1.0,0.0
2024-07-30T08:01:21,2.0,-2.0
2024-07-29T21:13:26,2.0,0.0
2024-07-30T18:14:21,2.0,-1.0
,4.0,-3.0
,0.0,0.0
2024-07-29T17:41:46,-3.0,3.0
2024-07-30T06:16:59,5.0,-5.0
2024-07-30T09:57:45,-2.0,3.0
2024-07-30T11:08:39,2.0,-1.0
2024-08-07T15:29:13,4.0,-3.0
