date_google,rating_democrats,rating_republicans
2024-11-05T19:12:01,1.0,-1.0
2024-09-19T11:42:34,1.0,0.0
2024-01-30T19:37:58,1.0,0.0
,2.0,-2.0
2024-01-30T18:02:35,3.0,-2.0
2024-01-30T21:30:00,2.0,-1.0
2024-01-29T19:05:46,4.0,-3.0
2024-03-06T17:52:00,1.0,0.0
2024-01-30T15:50:07,1.0,0.0
2024-02-02T16:18:43,2.0,-1.0
,1.0,0.0
,2.0,-1.0
2024-01-29T00:54:58,0.0,0.0
2024-01-29T12:00:11,1.0,-1.0
2024-11-06T10:06:43,2.0,1.0
2024-01-29T16:31:29,0.0,0.0
,-2.0,2.0
,1.0,0.0
,0.0,0.0
2024-01-30T22:48:05,1.0,2.0
,0.0,0.0
,0.0,0.0
,2.0,-1.0
,4.0,-4.0
2024-09-19T14:20:38,0.0,0.0
2024-01-29T11:48:39,4.0,-2.0
2024-05-08T14:07:26,1.0,0.0
2024-01-30T10:00:10,1.0,-1.0
2024-01-29T18:56:36,-2.0,1.0
2024-01-29T11:51:33,4.0,-4.0
,0.0,0.0
2024-01-30T19:29:25,3.0,-2.0
,1.0,0.0
2024-01-31T07:56:56,1.0,-2.0
2024-01-30T00:00:00,2.0,-4.0
,0.0,0.0
,0.0,2.0
,4.0,-2.0
2024-01-30T20:45:00,-1.0,-2.0
,0.0,0.0
2024-01-30T12:00:00,2.0,-2.0
,1.0,-2.0
2024-01-31T18:19:20,1.0,0.0
2024-01-31T23:50:53,0.0,0.0
,2.0,-2.0
2024-09-19T11:42:34,1.0,0.0
2024-01-30T19:37:58,1.0,0.0
2024-01-30T18:02:35,3.0,-2.0
2024-01-31T15:57:56,0.0,0.0
2024-11-06T23:37:44,4.0,-3.0
2024-04-08T18:14:24,2.0,1.0
2024-03-06T17:52:00,0.0,0.0
2024-01-30T15:50:07,2.0,1.0
2024-02-02T16:18:43,2.0,1.0
2024-03-27T19:56:53,-4.0,-5.0
,3.0,-2.0
2024-01-31T21:24:48,3.0,-2.0
,2.0,0.0
