date_google,rating_democrats,rating_republicans
2024-10-22T08:00:00,0.0,0.0
,0.0,0.0
2024-10-22T08:31:06,2.0,-2.0
2024-10-22T11:52:10,0.0,0.0
2024-10-23T19:21:47,4.0,-1.0
2024-11-07T19:31:29,0.0,0.0
2024-10-21T17:47:46.596000,3.0,-2.0
2024-10-22T08:00:00,3.0,-2.0
,2.0,1.0
,0.0,-2.0
,2.0,-2.0
2024-10-21T17:29:06,-1.0,2.0
2024-10-31T15:09:43.461000,0.0,0.0
2024-10-23T13:48:48,2.0,1.0
2024-10-23T10:50:12,1.0,0.0
2024-10-23T17:06:17,1.0,-1.0
2024-10-23T18:03:09,2.0,-1.0
,0.0,0.0
2024-10-23T13:30:21,5.0,-5.0
2024-10-23T21:07:29,2.0,0.0
2024-10-23T06:46:18,0.0,2.0
2024-10-23T13:05:36,-1.0,1.0
2024-10-23T03:59:12.688000,2.0,-1.0
2024-10-23T06:32:46,2.0,-1.0
2024-10-24T15:00:55,0.0,0.0
2024-10-24T15:11:09,1.0,0.0
2024-10-29T16:05:05,0.0,0.0
2024-10-24T17:54:21,0.0,0.0
2024-10-24T13:01:24,2.0,0.0
2024-10-24T05:08:20,0.5,1.5
2024-10-24T14:41:10,0.0,0.0
