date_google,rating_democrats,rating_republicans
2024-10-21T19:08:58,0.0,0.0
2024-10-08T13:00:00,2.0,-1.0
2024-10-07T17:54:16.623000,0.0,0.0
2024-10-07T10:35:52,1.0,0.0
2024-10-07T09:00:00,3.0,-2.0
2024-10-08T03:59:21.857000,0.0,0.0
2024-10-08T14:53:38.749000,0.0,0.0
2023-06-22T12:36:46,0.0,0.0
,1.0,0.0
,2.0,-1.0
2024-10-08T19:59:20,4.0,-2.0
2024-10-08T16:18:12,1.0,-1.0
2024-11-12T20:06:24.475000,-1.0,0.0
2024-10-08T17:54:30.630000,0.0,0.0
2024-10-09T01:47:00,0.0,0.0
2024-10-08T15:25:50,2.0,1.0
2024-10-10T22:45:12,4.0,1.0
2024-10-07T18:42:41,1.0,0.0
2024-10-07T14:05:02,0.0,0.0
,4.0,-2.0
2024-10-08T19:02:44,3.0,-3.0
2024-10-10T11:20:46,0.0,0.0
2024-10-08T06:00:00,4.0,0.0
,4.0,-3.0
,4.0,-4.0
2024-10-08T09:04:12,3.0,-2.0
,-1.0,2.0
2024-10-09T21:32:39,0.0,0.0
2024-10-09T10:19:33,4.0,0.0
2024-10-09T20:13:29.188000,0.0,0.0
2024-10-14T19:34:05.830488,1.0,0.0
