date_google,rating_democrats,rating_republicans
2024-04-16T16:45:30,3.0,-2.0
2024-03-14T20:27:34,2.0,-1.0
,0.0,0.0
2024-03-14T22:35:02,-2.0,2.0
,-2.0,2.0
2024-03-13T14:51:25,3.0,1.0
2024-03-13T20:27:31,0.0,0.0
2024-03-13T09:36:00,0.0,0.0
2024-03-14T04:10:06,2.0,-2.0
2024-06-12T10:57:45,2.0,-3.0
2024-03-13T17:28:54,-1.0,2.0
2024-03-13T18:09:23,-2.0,3.0
2024-03-15T22:12:59,2.0,-2.0
2024-03-15T20:00:00,1.0,-1.0
2024-03-14T09:13:28,-1.0,1.0
2024-03-15T15:57:02,-1.0,2.0
2024-03-14T18:21:29,1.0,-1.0
2024-03-15T15:57:02,1.0,-2.0
,-2.0,0.0
2024-03-14T19:44:43,-1.0,0.0
2024-03-14T16:23:05,1.0,-2.0
2024-03-15T14:47:14,1.0,0.0
2024-03-15T23:46:48,3.0,-3.0
2024-03-14T18:57:16,1.0,-1.0
2024-03-15T14:00:35,0.0,0.0
2024-03-14T23:34:00,0.0,0.0
2024-04-16T16:45:30,3.0,-2.0
2024-04-01T14:32:46,0.0,0.0
,0.0,0.0
2024-03-15T20:17:35,1.0,-1.0
2024-03-14T22:35:02,-3.0,3.0
2024-03-14T04:10:06,2.0,-2.0
2024-06-18T17:33:56,0.0,0.0
2024-03-14T12:30:00,1.0,0.0
2024-03-14T18:22:47,0.0,0.0
2024-03-15T19:51:02,1.0,-1.0
2024-03-14T05:00:33,-2.0,-1.0
2024-11-05T20:02:05,2.0,-2.0
2024-03-20T13:30:57,2.0,-1.0
2024-03-14T23:43:14,4.0,-4.0
2024-03-15T22:12:59,2.0,-2.0
